-8.979818518371179,-6.017984646633974,-4.904270821654492,8.918230037218045,-1.9808420808063367,-7.273367162804013,-8.755675881538266,5.534473800954411,2.36345128274552,-7.683644098228242
-5.093063713770875,-4.83214767881495,-4.943888241643793,0.033289958533219366,1.5364241292068492,1.0463407667299556,2.99421723761102,-9.231104003229895,-1.612402980021724,10.3917486735599
-1.3279055820486443,-2.9449981460379853,-10.503956397488245,-1.2518008412024044,-0.3550257744256287,-2.3328902657441635,-0.8629321239563412,-8.878781661739755,1.0108528705692388,5.694481260618553
-9.58977161993023,10.164570120783006,-3.7811242871825366,5.470588423194795,1.9939417934942747,-1.5986377607202078,12.907007972681392,-6.788183409128364,-4.6004370174668905,5.004822712646015
-2.4193420624572672,-3.045142256093463,-7.238685244183646,-1.8561361830597733,1.440075602281708,-1.0074942687968709,3.6050175077826827,-8.408976566896433,-1.6820518279932846,5.95136817700382
-8.499650822455692,-7.07143759204838,-6.565771184090822,10.88806497947154,-3.7715152565298693,-3.656836319708695,-2.532327993523311,5.731545587380847,0.5812895135413463,-10.303908911531197
-7.408807422648857,-6.445349319466976,-4.3861470379635294,13.512131006375512,-3.126664301971031,-5.984924378178436,-9.612812695696963,4.8864916228266075,-2.9351186121646093,-6.655140437366397
-9.48258693894522,-8.796447783206297,-2.5925977797385107,11.19680645391761,-7.348218960331457,-6.681384888175257,-4.511195741094324,2.1044609876043636,-2.627059685537642,-5.640133045371947
-6.030363784484869,-8.04442975660818,-2.3472169527445472,-5.108313475960024,2.2644781438667203,-0.2641200507842242,0.8905236387685938,-8.514114827639345,5.5624687914459265,1.715479889449273
-8.457250608846836,-4.593780495366099,-2.4073599224180553,11.60901936275113,-4.654944252872264,-2.3688991706156646,-2.9591608681667276,5.187656809245074,2.822668381063619,-8.309431910526776
-6.313328887866136,-2.8035318755650334,-4.4683386257483875,9.028159278675592,-3.5551259790816436,-4.667813244270319,-7.896322467209617,8.676295022778877,4.426775119909734,-8.254811247166895
-0.016766370941160957,-7.01934841437023,-6.45951707588483,-7.615893533926146,1.0426132924999805,-3.7557641874702674,-2.67983924398468,-9.42842910032724,0.3560909222216341,7.688802821266342
-6.530541297728664,-2.177603608784753,-6.112707381891254,-1.7980488847002731,-2.1016242261611433,-0.04278135015257948,0.6525771491363579,-4.152762956007524,1.3208124932588687,6.847051362586612
-7.384374775050192,-1.4293949162244504,-4.410441930848737,11.138100445384156,-2.9810061266943784,-3.91604963290899,-5.1978523396104475,6.22037993896713,2.512319360704306,-8.948967402833594
-7.0148611216699575,12.022592764178153,-3.607267696551367,6.775774322052254,-4.89333550997798,0.6722487985819829,13.082613046807504,-6.999026979314241,-4.692344851695636,8.477370102009653
-5.704917692380766,-3.5121351912645715,-6.3038201588390255,-9.802864741349252,-0.04935036016206229,0.18055573234545563,-0.38391643548022647,-8.746823707613945,1.5373103282900389,7.653514706233388
-6.057707018172735,-4.799168864802701,-5.087797044306128,-1.1470675519576838,-3.068527590623534,0.8726699263204956,1.1465147211197744,-7.868212639063689,4.537139117200304,4.613504869394226
